arrival_date,state,district,market,commodity,variety,grade,min_price,max_price,modal_price,fetched_at
2026-08-19,Maharashtra,Satara,Karad APMC,Onion,Halva,Local,2500.0,3500.0,3500.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Pune,Khed(Chakan) APMC,Onion,Other,Local,1700.0,4600.0,4000.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Kolhapur,Kolhapur APMC,Onion,Other,Local,1200.0,4500.0,2400.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Lasalgaon(Niphad) APMC,Onion,Unhali,Local,1301.0,4152.0,3750.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,Onion,Unhali,Local,1000.0,4001.0,3600.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Solapur,Mangal Wedha APMC,Onion,Local,Local,1210.0,5100.0,3700.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Manmad APMC,Onion,Unhali,Local,500.0,3911.0,3400.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Mumbai,Mumbai-Onion & Potato Market APMC,Onion,Other,Local,2000.0,3400.0,2700.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nagpur,Nagpur APMC,Onion,White,Local,3500.0,4000.0,3875.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nagpur,Nagpur APMC,Onion,Red,Local,3000.0,3500.0,3375.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nampur APMC,Onion,Unhali,Local,300.0,4005.0,3500.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nandgaon APMC,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,2190.0,2580.0,2450.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nandgaon APMC,Bengal Gram(Gram)(Whole),Other,Non-FAQ,4900.0,5874.0,5550.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nandgaon APMC,Wheat,Maharashtra 2189,FAQ,2600.0,2666.0,2650.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nasik APMC,Apple,Other,Local,7000.0,20000.0,11000.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nasik APMC,Banana,Khandesh,Local,700.0,1800.0,1500.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nasik APMC,Guava,Other,Local,3000.0,6000.0,4500.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nasik APMC,Mousambi(Sweet Lime),Other,Local,1500.0,3000.0,2000.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nasik APMC,Papaya,Other,Local,1000.0,3500.0,2000.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nasik APMC,Pomegranate,Other,Local,2000.0,8100.0,5100.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Nasik APMC,Tender Coconut,Other,Local,4000.0,6000.0,4500.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Pimpalgaon Baswant APMC,Onion,Unhali,Local,700.0,4451.0,3800.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Pimpalgaon Baswant APMC,Pomegranate,Other,Local,250.0,10000.0,8500.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda) APMC,Onion,Unhali,Local,1700.0,3900.0,3400.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Pune,Pune(Khadiki) APMC,Onion,Local,Local,700.0,1400.0,1050.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Pune,Pune(Pimpri) APMC,Onion,Local,Local,2300.0,3700.0,3000.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) APMC",Onion,Local,Local,1500.0,5100.0,3300.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Satara,Satara APMC,Onion,Other,Local,1500.0,3500.0,2500.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Kolhapur,Vadgaonpeth APMC,Onion,Local,Local,2000.0,3000.0,2400.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Satara,Vai APMC,Onion,Local,Local,1500.0,3000.0,2250.0,2026-08-19T16:02:51+05:30
2026-08-19,Maharashtra,Nashik,Yeola APMC,Onion,Unhali,Local,600.0,4100.0,3650.0,2026-08-19T16:02:51+05:30
2026-08-20,Maharashtra,Akola,Akola APMC,Onion,Other,Local,2000.0,4200.0,3000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Jalgaon,Bhusaval APMC,Onion,Unhali,Local,3000.0,3000.0,3000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,Other,Local,1400.0,4400.0,2900.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Devala APMC,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,2165.0,2225.0,2195.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Devala APMC,Bengal Gram(Gram)(Whole),Other,Non-FAQ,5000.0,5000.0,5000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Devala APMC,Maize,Yellow,Non-FAQ,2340.0,2375.0,2350.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Devala APMC,Onion,Unhali,Local,700.0,3735.0,3450.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Devala APMC,Wheat,Maharashtra 2189,FAQ,2640.0,2730.0,2675.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nagpur,HINGNA - APMC,Onion,Red,Local,4000.0,4000.0,4000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Sangli,Islampur APMC,Onion,Local,Local,1800.0,4500.0,2500.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Kalvan APMC,Onion,Unhali,Local,1500.0,4450.0,3501.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Palghar,Kalyan APMC,Onion,2nd Sort,Local,2200.0,2500.0,2350.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Palghar,Kalyan APMC,Onion,1st Sort,Local,2800.0,2900.0,2850.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nagpur,Kamthi APMC,Onion,Local,Local,3060.0,3560.0,3310.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Pune,Khed(Chakan) APMC,Onion,Other,Local,2000.0,4700.0,3800.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Lasalgaon(Niphad) APMC,Onion,Unhali,Local,1200.0,3807.0,3551.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,Onion,Unhali,Local,1000.0,3952.0,3450.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Manmad APMC,Onion,Unhali,Local,500.0,3721.0,3400.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Mumbai,Mumbai-Onion & Potato Market APMC,Onion,Other,Local,2500.0,4200.0,3350.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nagpur,Nagpur APMC,Onion,Red,Local,3500.0,4000.0,3875.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nagpur,Nagpur APMC,Onion,White,Local,4000.0,4500.0,4375.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nandgaon APMC,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,2190.0,2581.0,2450.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nandgaon APMC,Red gram/Arhar/Tur(whole),Other,Non-FAQ,2900.0,7225.0,6950.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nandgaon APMC,Wheat,Maharashtra 2189,FAQ,2600.0,2749.0,2650.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nasik APMC,Apple,Other,Local,7000.0,20000.0,12000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nasik APMC,Banana,Khandesh,Local,700.0,1800.0,1500.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nasik APMC,Guava,Other,Local,3000.0,6000.0,4500.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nasik APMC,Mousambi(Sweet Lime),Other,Local,2000.0,3000.0,2500.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nasik APMC,Papaya,Other,Local,900.0,3500.0,2000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nasik APMC,Pomegranate,Other,Local,300.0,8100.0,5100.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Nasik APMC,Tender Coconut,Other,Local,4000.0,6000.0,4500.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Pimpalgaon Baswant APMC,Onion,Unhali,Local,700.0,4670.0,3700.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Pimpalgaon Baswant APMC,Pomegranate,Other,Local,250.0,10000.0,8250.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Pune,Pune(Khadiki) APMC,Onion,Local,Local,700.0,1400.0,1050.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Pune,Pune(Moshi) APMC,Onion,Local,Local,1500.0,3000.0,2250.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Pune,Pune(Pimpri) APMC,Onion,Local,Local,2300.0,3700.0,3000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) APMC",Onion,Local,Local,1500.0,4500.0,3000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Satara,Satara APMC,Onion,Other,Local,2000.0,4500.0,3250.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Sinner APMC,Onion,Unhali,Local,1000.0,4027.0,3450.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Sangli,Vita APMC,Onion,Other,Local,4000.0,4500.0,4000.0,2026-08-20T16:04:38+05:30
2026-08-20,Maharashtra,Nashik,Yeola APMC,Onion,Unhali,Local,600.0,3651.0,3200.0,2026-08-20T16:04:38+05:30
